id,category,keywords
197452,Neural_Networks,"['word_191', 'word_197', 'word_214', 'word_293', 'word_510', 'word_628', 'word_667', 'word_703', 'word_775', 'word_937', 'word_943', 'word_1145', 'word_1167', 'word_1171', 'word_1188', 'word_1210', 'word_1263', 'word_1264', 'word_1296', 'word_1329', 'word_1390']"
646357,Probabilistic_Methods,"['word_4', 'word_59', 'word_136', 'word_180', 'word_212', 'word_251', 'word_279', 'word_508', 'word_598', 'word_648', 'word_826', 'word_836', 'word_919', 'word_943', 'word_962', 'word_1132', 'word_1178', 'word_1210', 'word_1258', 'word_1279', 'word_1309', 'word_1340', 'word_1353', 'word_1414']"
1153106,Neural_Networks,"['word_381', 'word_452', 'word_604', 'word_616', 'word_1028', 'word_1248', 'word_1250', 'word_1347']"
30817,Neural_Networks,"['word_20', 'word_24', 'word_73', 'word_74', 'word_76', 'word_239', 'word_293', 'word_308', 'word_323', 'word_399', 'word_549', 'word_703', 'word_725', 'word_813', 'word_905', 'word_954', 'word_1145', 'word_1172', 'word_1231', 'word_1250', 'word_1339', 'word_1362', 'word_1390']"
642798,Probabilistic_Methods,"['word_100', 'word_209', 'word_213', 'word_259', 'word_306', 'word_368', 'word_508', 'word_522', 'word_598', 'word_631', 'word_648', 'word_676', 'word_702', 'word_923', 'word_962', 'word_984', 'word_1065', 'word_1139', 'word_1178', 'word_1199', 'word_1260']"
1130676,Neural_Networks,"['word_1175', 'word_1264']"
1107355,Reinforcement_Learning,"['word_67', 'word_255', 'word_396', 'word_511', 'word_625', 'word_641', 'word_678', 'word_723', 'word_724', 'word_861', 'word_1069', 'word_1076', 'word_1077', 'word_1086', 'word_1119', 'word_1139', 'word_1164', 'word_1213', 'word_1231', 'word_1264', 'word_1360', 'word_1374', 'word_1383', 'word_1391', 'word_1407']"
1118209,Theory,"['word_57', 'word_166', 'word_304', 'word_325', 'word_334', 'word_470', 'word_727', 'word_778', 'word_854', 'word_870', 'word_1105', 'word_1150', 'word_1210', 'word_1293', 'word_1297']"
987188,Neural_Networks,"['word_20', 'word_62', 'word_92', 'word_177', 'word_227', 'word_327', 'word_345', 'word_368', 'word_418', 'word_508', 'word_616', 'word_626', 'word_655', 'word_755', 'word_775', 'word_1171', 'word_1178', 'word_1199', 'word_1281', 'word_1307', 'word_1329', 'word_1390']"
87417,Genetic_Algorithms,"['word_66', 'word_204', 'word_251', 'word_402', 'word_594', 'word_722', 'word_780', 'word_933', 'word_1072', 'word_1076', 'word_1144', 'word_1150', 'word_1152', 'word_1178', 'word_1204', 'word_1210', 'word_1237', 'word_1267', 'word_1379', 'word_1382', 'word_1394', 'word_1398']"
23545,Theory,"['word_82', 'word_208', 'word_464', 'word_511', 'word_537', 'word_541', 'word_592', 'word_597', 'word_716', 'word_755', 'word_804', 'word_834', 'word_909', 'word_989', 'word_1188', 'word_1195', 'word_1213', 'word_1302', 'word_1337', 'word_1381']"
23546,Rule_Learning,"['word_208', 'word_618', 'word_716', 'word_989', 'word_1264']"
1113926,Neural_Networks,"['word_3', 'word_14', 'word_20', 'word_204', 'word_229', 'word_251', 'word_310', 'word_716', 'word_726', 'word_756', 'word_758', 'word_821', 'word_970', 'word_1135', 'word_1141', 'word_1178', 'word_1204', 'word_1289', 'word_1354', 'word_1390']"
94713,Probabilistic_Methods,"['word_20', 'word_126', 'word_136', 'word_302', 'word_360', 'word_399', 'word_457', 'word_543', 'word_781', 'word_809', 'word_927', 'word_1075', 'word_1098', 'word_1178', 'word_1210', 'word_1255', 'word_1264', 'word_1267', 'word_1331']"
1107367,Case_Based,"['word_2', 'word_60', 'word_94', 'word_100', 'word_119', 'word_212', 'word_267', 'word_347', 'word_399', 'word_781', 'word_829', 'word_1119', 'word_1152', 'word_1171', 'word_1233', 'word_1263', 'word_1264', 'word_1275', 'word_1394', 'word_1398']"
987197,Theory,"['word_90', 'word_475', 'word_611', 'word_648', 'word_703', 'word_731', 'word_757', 'word_811', 'word_861', 'word_1023', 'word_1171', 'word_1199', 'word_1210', 'word_1212', 'word_1264', 'word_1329', 'word_1333']"
521183,Case_Based,"['word_5', 'word_40', 'word_134', 'word_176', 'word_380', 'word_591', 'word_674', 'word_750', 'word_751', 'word_759', 'word_806', 'word_1076', 'word_1167', 'word_1178', 'word_1232', 'word_1257', 'word_1260', 'word_1300', 'word_1398']"
1114664,Case_Based,"['word_1076', 'word_1248', 'word_1250', 'word_1353', 'word_1398']"
69296,Genetic_Algorithms,"['word_90', 'word_180', 'word_257', 'word_360', 'word_451', 'word_496', 'word_508', 'word_759', 'word_916', 'word_934', 'word_1139', 'word_1144', 'word_1150', 'word_1178', 'word_1213', 'word_1281', 'word_1302', 'word_1321', 'word_1333', 'word_1353', 'word_1356']"
51180,Theory,"['word_58', 'word_285', 'word_403', 'word_439', 'word_459', 'word_508', 'word_648', 'word_829', 'word_904', 'word_922', 'word_1139', 'word_1176', 'word_1178', 'word_1199', 'word_1264', 'word_1267', 'word_1314', 'word_1340', 'word_1365', 'word_1409', 'word_1423']"
1132815,Neural_Networks,"['word_20', 'word_133', 'word_206', 'word_534', 'word_667', 'word_775', 'word_875', 'word_907', 'word_940', 'word_968', 'word_995', 'word_1076', 'word_1139', 'word_1142', 'word_1165', 'word_1329', 'word_1428']"
1107385,Neural_Networks,"['word_136', 'word_222', 'word_274', 'word_389', 'word_391', 'word_421', 'word_423', 'word_448', 'word_566', 'word_695', 'word_735', 'word_818', 'word_878', 'word_894', 'word_992', 'word_1038', 'word_1072', 'word_1076', 'word_1106', 'word_1132', 'word_1231', 'word_1290', 'word_1423']"
100197,Neural_Networks,"['word_20', 'word_253', 'word_677', 'word_699', 'word_775', 'word_787', 'word_1210', 'word_1238', 'word_1294']"
520471,Rule_Learning,"['word_51', 'word_243', 'word_486', 'word_943', 'word_979', 'word_1066', 'word_1137', 'word_1139', 'word_1153', 'word_1178', 'word_1213', 'word_1260', 'word_1353', 'word_1382', 'word_1426']"
215912,Neural_Networks,"['word_16', 'word_341', 'word_351', 'word_522', 'word_561', 'word_611', 'word_753', 'word_807', 'word_813', 'word_997', 'word_1028', 'word_1132', 'word_1171', 'word_1178', 'word_1353', 'word_1382', 'word_1426']"
61312,Genetic_Algorithms,"['word_100', 'word_141', 'word_293', 'word_515', 'word_700', 'word_925', 'word_987', 'word_1170', 'word_1194', 'word_1290', 'word_1329', 'word_1354']"
1129106,Case_Based,"['word_5', 'word_94', 'word_245', 'word_314', 'word_540', 'word_642', 'word_729', 'word_759', 'word_810', 'word_855', 'word_963', 'word_979', 'word_1082', 'word_1171', 'word_1172', 'word_1248', 'word_1291', 'word_1353', 'word_1377', 'word_1398']"
43186,Neural_Networks,"['word_7', 'word_19', 'word_20', 'word_51', 'word_62', 'word_89', 'word_276', 'word_470', 'word_515', 'word_756', 'word_802', 'word_866', 'word_923', 'word_960', 'word_979', 'word_1074', 'word_1120', 'word_1157', 'word_1264', 'word_1302']"
1129111,Neural_Networks,"['word_147', 'word_337', 'word_1171', 'word_1277']"
41732,Reinforcement_Learning,"['word_20', 'word_62', 'word_139', 'word_394', 'word_541', 'word_549', 'word_582', 'word_618', 'word_625', 'word_638', 'word_667', 'word_861', 'word_970', 'word_979', 'word_981', 'word_989', 'word_995', 'word_1117', 'word_1145', 'word_1258', 'word_1264', 'word_1275']"
22869,Case_Based,"['word_5', 'word_94', 'word_508', 'word_510', 'word_667', 'word_751', 'word_764', 'word_924', 'word_989', 'word_1139', 'word_1144', 'word_1199', 'word_1230', 'word_1264', 'word_1275', 'word_1281', 'word_1321']"
9513,Theory,"['word_648', 'word_739', 'word_861', 'word_1264']"
9515,Theory,"['word_94', 'word_98', 'word_180', 'word_252', 'word_306', 'word_331', 'word_368', 'word_435', 'word_475', 'word_508', 'word_648', 'word_724', 'word_726', 'word_739', 'word_876', 'word_956', 'word_1074', 'word_1178', 'word_1260', 'word_1264', 'word_1315', 'word_1329', 'word_1337']"
119712,Genetic_Algorithms,"['word_496', 'word_508', 'word_716', 'word_876', 'word_1354']"
270456,Neural_Networks,"['word_13', 'word_53', 'word_98', 'word_104', 'word_239', 'word_248', 'word_341', 'word_532', 'word_685', 'word_923', 'word_968', 'word_1072', 'word_1087', 'word_1095', 'word_1098', 'word_1127', 'word_1178', 'word_1255', 'word_1353', 'word_1382']"
5959,Case_Based,"['word_157', 'word_248', 'word_413', 'word_465', 'word_634', 'word_758', 'word_764', 'word_980', 'word_1061', 'word_1199', 'word_1238', 'word_1250', 'word_1264', 'word_1294', 'word_1329', 'word_1425']"
576362,Genetic_Algorithms,"['word_141', 'word_225', 'word_285', 'word_295', 'word_298', 'word_300', 'word_510', 'word_517', 'word_750', 'word_834', 'word_923', 'word_987', 'word_989', 'word_1079', 'word_1132', 'word_1177', 'word_1178', 'word_1275', 'word_1307', 'word_1318', 'word_1329', 'word_1339', 'word_1382']"
1153183,Theory,"['word_90', 'word_188', 'word_212', 'word_218', 'word_239', 'word_302', 'word_508', 'word_598', 'word_665', 'word_858', 'word_873', 'word_1118', 'word_1178', 'word_1199', 'word_1237', 'word_1264', 'word_1274', 'word_1329', 'word_1337']"
22874,Case_Based,"['word_41', 'word_234', 'word_361', 'word_385', 'word_401', 'word_508', 'word_563', 'word_589', 'word_720', 'word_868', 'word_986', 'word_1047', 'word_1076', 'word_1153', 'word_1173', 'word_1178', 'word_1212', 'word_1419']"
22875,Case_Based,"['word_5', 'word_90', 'word_178', 'word_616', 'word_751', 'word_811', 'word_815', 'word_917', 'word_923', 'word_1076', 'word_1077', 'word_1132', 'word_1139', 'word_1144', 'word_1171', 'word_1178', 'word_1263', 'word_1264', 'word_1293', 'word_1315', 'word_1390', 'word_1402']"
22876,Case_Based,"['word_5', 'word_41', 'word_79', 'word_229', 'word_406', 'word_506', 'word_620', 'word_720', 'word_751', 'word_782', 'word_917', 'word_1072', 'word_1076', 'word_1153', 'word_1178', 'word_1199', 'word_1280', 'word_1291']"
594511,Genetic_Algorithms,"['word_123', 'word_300', 'word_334', 'word_382', 'word_496', 'word_508', 'word_510', 'word_514', 'word_541', 'word_668', 'word_674', 'word_1119', 'word_1133', 'word_1145', 'word_1171', 'word_1231', 'word_1234', 'word_1252', 'word_1263', 'word_1264', 'word_1302', 'word_1309', 'word_1387', 'word_1394']"
22883,Theory,"['word_26', 'word_40', 'word_62', 'word_94', 'word_98', 'word_522', 'word_588', 'word_592', 'word_619', 'word_668', 'word_1076', 'word_1178', 'word_1190', 'word_1213', 'word_1232', 'word_1250', 'word_1264', 'word_1313', 'word_1337', 'word_1349']"
238401,Theory,"['word_27', 'word_101', 'word_136', 'word_212', 'word_235', 'word_475', 'word_515', 'word_616', 'word_704', 'word_750', 'word_920', 'word_1045', 'word_1179', 'word_1208', 'word_1210', 'word_1333', 'word_1382', 'word_1384']"
1136449,Neural_Networks,"['word_76', 'word_156', 'word_674', 'word_723', 'word_814', 'word_837', 'word_901', 'word_905', 'word_1041', 'word_1074', 'word_1309', 'word_1339', 'word_1366']"
714208,Probabilistic_Methods,"['word_619', 'word_809', 'word_819', 'word_1365']"
135798,Case_Based,"['word_13', 'word_45', 'word_94', 'word_250', 'word_306', 'word_317', 'word_339', 'word_352', 'word_455', 'word_523', 'word_616', 'word_676', 'word_1073', 'word_1171', 'word_1178', 'word_1225', 'word_1264', 'word_1267', 'word_1337']"
1152490,Neural_Networks,"['word_20', 'word_104', 'word_399', 'word_541', 'word_695', 'word_725', 'word_750', 'word_775', 'word_849', 'word_894', 'word_913', 'word_1199', 'word_1210', 'word_1273']"
1109566,Theory,"['word_3', 'word_16', 'word_133', 'word_239', 'word_337', 'word_508', 'word_576', 'word_616', 'word_716', 'word_764', 'word_875', 'word_1077', 'word_1200', 'word_1236', 'word_1248', 'word_1250', 'word_1306', 'word_1340']"
1103038,Case_Based,"['word_40', 'word_152', 'word_296', 'word_675', 'word_716', 'word_726', 'word_735', 'word_746', 'word_750', 'word_764', 'word_806', 'word_1146', 'word_1178', 'word_1180', 'word_1208', 'word_1264', 'word_1267', 'word_1361', 'word_1382', 'word_1428']"
177115,Case_Based,"['word_41', 'word_131', 'word_403', 'word_759', 'word_1199', 'word_1396']"
523394,Probabilistic_Methods,"['word_239', 'word_594', 'word_926', 'word_1210', 'word_1358']"
1128453,Genetic_Algorithms,"['word_26', 'word_100', 'word_106', 'word_296', 'word_327', 'word_341', 'word_496', 'word_508', 'word_674', 'word_722', 'word_752', 'word_848', 'word_912', 'word_964', 'word_1031', 'word_1059', 'word_1132', 'word_1150', 'word_1178', 'word_1199', 'word_1334', 'word_1374', 'word_1383', 'word_1427']"
1109581,Probabilistic_Methods,"['word_42', 'word_91', 'word_234', 'word_285', 'word_508', 'word_517', 'word_595', 'word_625', 'word_649', 'word_725', 'word_730', 'word_875', 'word_938', 'word_1072', 'word_1145', 'word_1172', 'word_1231', 'word_1274', 'word_1335']"
101660,Rule_Learning,"['word_40', 'word_51', 'word_195', 'word_204', 'word_263', 'word_278', 'word_486', 'word_677', 'word_701', 'word_753', 'word_811', 'word_946', 'word_1037', 'word_1066', 'word_1076', 'word_1089', 'word_1119', 'word_1178']"
101662,Theory,"['word_185', 'word_244', 'word_515', 'word_541', 'word_726', 'word_810', 'word_959', 'word_1020', 'word_1025', 'word_1173', 'word_1199', 'word_1231', 'word_1264', 'word_1335', 'word_1340', 'word_1349', 'word_1352', 'word_1426']"
9581,Probabilistic_Methods,"['word_28', 'word_57', 'word_90', 'word_94', 'word_136', 'word_180', 'word_323', 'word_351', 'word_475', 'word_534', 'word_570', 'word_641', 'word_727', 'word_1039', 'word_1043', 'word_1122', 'word_1199', 'word_1234', 'word_1380']"
9586,Genetic_Algorithms,"['word_549', 'word_890', 'word_912', 'word_1264', 'word_1275']"
1135750,Neural_Networks,"['word_64', 'word_65', 'word_136', 'word_141', 'word_206', 'word_223', 'word_232', 'word_369', 'word_522', 'word_611', 'word_649', 'word_778', 'word_817', 'word_972', 'word_1037', 'word_1043', 'word_1160', 'word_1178', 'word_1210', 'word_1329', 'word_1333', 'word_1338', 'word_1350']"
51934,Neural_Networks,"['word_20', 'word_100', 'word_203', 'word_516', 'word_586', 'word_775', 'word_1196', 'word_1199', 'word_1250', 'word_1263', 'word_1268', 'word_1390', 'word_1419', 'word_1423']"
762980,Neural_Networks,"['word_98', 'word_293', 'word_674', 'word_814', 'word_901', 'word_905', 'word_932', 'word_965', 'word_1041', 'word_1175', 'word_1210', 'word_1246', 'word_1309', 'word_1339', 'word_1366', 'word_1424']"
1153900,Genetic_Algorithms,"['word_458', 'word_764', 'word_1029', 'word_1072', 'word_1264', 'word_1329']"
593859,Genetic_Algorithms,"['word_66', 'word_133', 'word_206', 'word_220', 'word_221', 'word_311', 'word_357', 'word_360', 'word_369', 'word_429', 'word_447', 'word_470', 'word_529', 'word_725', 'word_730', 'word_763', 'word_885', 'word_1017', 'word_1123', 'word_1133', 'word_1140', 'word_1258', 'word_1340']"
714256,Probabilistic_Methods,"['word_40', 'word_59', 'word_87', 'word_94', 'word_130', 'word_288', 'word_814', 'word_916', 'word_946', 'word_1050', 'word_1176', 'word_1180', 'word_1195', 'word_1258', 'word_1418', 'word_1424']"
8874,Genetic_Algorithms,"['word_36', 'word_94', 'word_100', 'word_133', 'word_251', 'word_535', 'word_736', 'word_741', 'word_780', 'word_955', 'word_969', 'word_1178', 'word_1199', 'word_1202', 'word_1204', 'word_1210', 'word_1302', 'word_1321', 'word_1329']"
25794,Neural_Networks,"['word_68', 'word_229', 'word_320', 'word_410', 'word_676', 'word_727', 'word_782', 'word_832', 'word_870', 'word_979', 'word_986', 'word_1098', 'word_1178', 'word_1206', 'word_1263', 'word_1264', 'word_1326', 'word_1398']"
75121,Case_Based,"['word_815', 'word_980', 'word_1220', 'word_1264', 'word_1345', 'word_1398']"
28632,Theory,"['word_113', 'word_230', 'word_284', 'word_299', 'word_440', 'word_648', 'word_730', 'word_795', 'word_813', 'word_919', 'word_927', 'word_1193', 'word_1208', 'word_1231', 'word_1267', 'word_1425']"
1153922,Neural_Networks,"['word_20', 'word_137', 'word_226', 'word_620', 'word_866', 'word_927', 'word_932', 'word_971', 'word_999', 'word_1248', 'word_1250', 'word_1425']"
1119742,Probabilistic_Methods,"['word_20', 'word_55', 'word_193', 'word_284', 'word_313', 'word_346', 'word_423', 'word_475', 'word_537', 'word_716', 'word_730', 'word_738', 'word_861', 'word_1076', 'word_1094', 'word_1188', 'word_1255', 'word_1260', 'word_1284']"
63549,Neural_Networks,"['word_65', 'word_131', 'word_1255', 'word_1264', 'word_1413', 'word_1415']"
1102364,Probabilistic_Methods,"['word_5', 'word_42', 'word_247', 'word_476', 'word_584', 'word_624', 'word_784', 'word_993', 'word_1209', 'word_1231', 'word_1290', 'word_1349', 'word_1353', 'word_1354', 'word_1385', 'word_1425', 'word_1426', 'word_1427']"
28640,Theory,"['word_53', 'word_100', 'word_130', 'word_262', 'word_284', 'word_340', 'word_342', 'word_508', 'word_510', 'word_522', 'word_759', 'word_817', 'word_821', 'word_975', 'word_1015', 'word_1092', 'word_1293']"
28641,Theory,"['word_53', 'word_137', 'word_152', 'word_323', 'word_504', 'word_508', 'word_725', 'word_828', 'word_835', 'word_927', 'word_1132', 'word_1196', 'word_1198', 'word_1264', 'word_1333', 'word_1349', 'word_1353', 'word_1382']"
292277,Genetic_Algorithms,"['word_90', 'word_300', 'word_1145', 'word_1275', 'word_1307']"
606479,Genetic_Algorithms,"['word_19', 'word_20', 'word_39', 'word_40', 'word_131', 'word_300', 'word_369', 'word_394', 'word_430', 'word_526', 'word_622', 'word_626', 'word_781', 'word_783', 'word_1076', 'word_1089', 'word_1119', 'word_1132', 'word_1150', 'word_1210', 'word_1291', 'word_1357', 'word_1382', 'word_1422']"
1153942,Genetic_Algorithms,"['word_3', 'word_54', 'word_131', 'word_380', 'word_496', 'word_650', 'word_667', 'word_674', 'word_1076', 'word_1133', 'word_1139', 'word_1231', 'word_1232', 'word_1339', 'word_1390', 'word_1393']"
1153945,Genetic_Algorithms,"['word_141', 'word_253', 'word_804', 'word_1152', 'word_1180', 'word_1333']"
194609,Neural_Networks,"['word_20', 'word_53', 'word_379', 'word_465', 'word_473', 'word_510', 'word_522', 'word_588', 'word_715', 'word_775', 'word_802', 'word_918', 'word_1041', 'word_1071', 'word_1268', 'word_1352', 'word_1357']"
90470,Probabilistic_Methods,"['word_3', 'word_39', 'word_40', 'word_89', 'word_341', 'word_407', 'word_460', 'word_470', 'word_511', 'word_594', 'word_622', 'word_625', 'word_669', 'word_678', 'word_698', 'word_719', 'word_1178', 'word_1188', 'word_1210']"
820662,Theory,"['word_64', 'word_141', 'word_153', 'word_206', 'word_229', 'word_241', 'word_336', 'word_381', 'word_384', 'word_522', 'word_724', 'word_898', 'word_935', 'word_1039', 'word_1043', 'word_1178', 'word_1209', 'word_1306', 'word_1309', 'word_1382', 'word_1397']"
1105231,Genetic_Algorithms,"['word_42', 'word_45', 'word_60', 'word_226', 'word_314', 'word_356', 'word_410', 'word_465', 'word_549', 'word_620', 'word_671', 'word_779', 'word_798', 'word_831', 'word_924', 'word_1072', 'word_1076', 'word_1169', 'word_1228', 'word_1267', 'word_1335', 'word_1397', 'word_1432']"
